target_dataset,feature_set,model,scenario,calibration_method,confidence_level,conformal_method,n,marginal_coverage,coverage_gap,average_prediction_set_size,prediction_set_efficiency,singleton_prediction_rate,empty_set_rate,class_0_conditional_coverage,class_1_conditional_coverage
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.95,split_conformal_source_calibration,384,0.28125,-0.66875,0.3020833333333333,3.3103448275862073,0.3020833333333333,0.6979166666666666,0.42,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,0.95,adaptive_transport_conformal,384,0.28125,-0.66875,0.3020833333333333,3.3103448275862073,0.3020833333333333,0.6979166666666666,0.42,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,384,0.09635416666666667,-0.7036458333333334,0.10677083333333333,9.365853658536587,0.10677083333333333,0.8932291666666666,0.136,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,384,0.09635416666666667,-0.7036458333333334,0.10677083333333333,9.365853658536587,0.10677083333333333,0.8932291666666666,0.136,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,384,0.2630208333333333,-0.6369791666666667,0.2838541666666667,3.5229357798165135,0.2838541666666667,0.7161458333333334,0.392,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,384,0.2630208333333333,-0.6369791666666667,0.2838541666666667,3.5229357798165135,0.2838541666666667,0.7161458333333334,0.392,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,384,0.28125,-0.66875,0.3020833333333333,3.3103448275862073,0.3020833333333333,0.6979166666666666,0.42,0.022388059701492536
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,384,0.28125,-0.66875,0.3020833333333333,3.3103448275862073,0.3020833333333333,0.6979166666666666,0.42,0.022388059701492536
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8036649214659686,0.003664921465968529,0.8595113438045375,1.163451776649746,0.8595113438045375,0.14048865619546247,0.8220338983050848,0.7178217821782178
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8045375218150087,0.0045375218150086605,0.8612565445026178,1.1610942249240122,0.8612565445026178,0.1387434554973822,0.823093220338983,0.7178217821782178
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,1146,0.9066317626527051,0.006631762652705042,1.0261780104712042,0.9744897959183674,0.9738219895287958,0.0,0.9184322033898306,0.8514851485148515
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,1146,0.9066317626527051,0.006631762652705042,1.0261780104712042,0.9744897959183674,0.9738219895287958,0.0,0.9184322033898306,0.8514851485148515
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,1146,0.9458987783595113,-0.00410122164048865,1.1588132635253054,0.8629518072289156,0.8411867364746946,0.0,0.9491525423728814,0.9306930693069307
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,1146,0.9458987783595113,-0.00410122164048865,1.1588132635253054,0.8629518072289156,0.8411867364746946,0.0,0.9491525423728814,0.9306930693069307
NHANES,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8036649214659686,0.003664921465968529,0.8595113438045375,1.163451776649746,0.8595113438045375,0.14048865619546247,0.8220338983050848,0.7178217821782178
NHANES,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8045375218150087,0.0045375218150086605,0.8612565445026178,1.1610942249240122,0.8612565445026178,0.1387434554973822,0.823093220338983,0.7178217821782178
NHANES,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.9,split_conformal_source_calibration,1146,0.9066317626527051,0.006631762652705042,1.0261780104712042,0.9744897959183674,0.9738219895287958,0.0,0.9184322033898306,0.8514851485148515
NHANES,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.9,adaptive_transport_conformal,1146,0.9066317626527051,0.006631762652705042,1.0261780104712042,0.9744897959183674,0.9738219895287958,0.0,0.9184322033898306,0.8514851485148515
NHANES,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.95,split_conformal_source_calibration,1146,0.9458987783595113,-0.00410122164048865,1.1588132635253054,0.8629518072289156,0.8411867364746946,0.0,0.9491525423728814,0.9306930693069307
NHANES,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.95,adaptive_transport_conformal,1146,0.9458987783595113,-0.00410122164048865,1.1588132635253054,0.8629518072289156,0.8411867364746946,0.0,0.9491525423728814,0.9306930693069307
NHANES,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,1146,0.8315881326352531,0.03158813263525306,0.8734729493891797,1.144855144855145,0.8734729493891797,0.12652705061082026,0.9014830508474576,0.504950495049505
NHANES,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,1146,0.8315881326352531,0.03158813263525306,0.8734729493891797,1.144855144855145,0.8734729493891797,0.12652705061082026,0.9014830508474576,0.504950495049505
NHANES,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,1146,0.9109947643979057,0.010994764397905699,1.0026178010471205,0.9973890339425586,0.9973821989528796,0.0,0.9682203389830508,0.6435643564356436
NHANES,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,1146,0.9109947643979057,0.010994764397905699,1.0026178010471205,0.9973890339425586,0.9973821989528796,0.0,0.9682203389830508,0.6435643564356436
NHANES,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,1146,0.9581151832460733,0.008115183246073299,1.1265270506108203,0.8876839659178931,0.8734729493891797,0.0,0.9830508474576272,0.8415841584158416
NHANES,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,1146,0.9581151832460733,0.008115183246073299,1.1265270506108203,0.8876839659178931,0.8734729493891797,0.0,0.9830508474576272,0.8415841584158416
Pima,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,384,0.5755208333333334,-0.22447916666666667,0.7317708333333334,1.3665480427046264,0.7317708333333334,0.2682291666666667,0.768,0.21641791044776118
Pima,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,384,0.5833333333333334,-0.21666666666666667,0.7395833333333334,1.352112676056338,0.7395833333333334,0.2604166666666667,0.776,0.22388059701492538
Pima,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,384,0.7447916666666666,-0.1552083333333334,1.0442708333333333,0.9576059850374066,0.9557291666666666,0.0,0.884,0.48507462686567165
Pima,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.7473958333333334,-0.15260416666666665,1.0520833333333333,0.9504950495049506,0.9479166666666666,0.0,0.888,0.48507462686567165
Pima,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,384,0.8671875,-0.08281249999999996,1.3072916666666667,0.7649402390438247,0.6927083333333334,0.0,0.964,0.6865671641791045
Pima,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.8723958333333334,-0.07760416666666659,1.3151041666666667,0.7603960396039604,0.6848958333333334,0.0,0.968,0.6940298507462687
Pima,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.8,split_conformal_source_calibration,384,0.5755208333333334,-0.22447916666666667,0.7317708333333334,1.3665480427046264,0.7317708333333334,0.2682291666666667,0.768,0.21641791044776118
Pima,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.8,adaptive_transport_conformal,384,0.5833333333333334,-0.21666666666666667,0.7395833333333334,1.352112676056338,0.7395833333333334,0.2604166666666667,0.776,0.22388059701492538
Pima,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.9,split_conformal_source_calibration,384,0.7447916666666666,-0.1552083333333334,1.0442708333333333,0.9576059850374066,0.9557291666666666,0.0,0.884,0.48507462686567165
Pima,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.9,adaptive_transport_conformal,384,0.7473958333333334,-0.15260416666666665,1.0520833333333333,0.9504950495049506,0.9479166666666666,0.0,0.888,0.48507462686567165
Pima,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.95,split_conformal_source_calibration,384,0.8671875,-0.08281249999999996,1.3072916666666667,0.7649402390438247,0.6927083333333334,0.0,0.964,0.6865671641791045
Pima,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,0.95,adaptive_transport_conformal,384,0.8723958333333334,-0.07760416666666659,1.3151041666666667,0.7603960396039604,0.6848958333333334,0.0,0.968,0.6940298507462687
Pima,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,384,0.4921875,-0.30781250000000004,0.5833333333333334,1.7142857142857142,0.5833333333333334,0.4166666666666667,0.688,0.12686567164179105
Pima,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,384,0.4921875,-0.30781250000000004,0.5833333333333334,1.7142857142857142,0.5833333333333334,0.4166666666666667,0.688,0.12686567164179105
Pima,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,384,0.7395833333333334,-0.16041666666666665,1.0,1.0,1.0,0.0,0.828,0.5746268656716418
Pima,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,384,0.7395833333333334,-0.16041666666666665,1.0,1.0,1.0,0.0,0.828,0.5746268656716418
Pima,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,384,0.9244791666666666,-0.025520833333333326,1.4479166666666667,0.6906474820143884,0.5520833333333334,0.0,0.984,0.8134328358208955
Pima,model_c_extended_transport,Logistic Regression,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,384,0.9244791666666666,-0.025520833333333326,1.4479166666666667,0.6906474820143884,0.5520833333333334,0.0,0.984,0.8134328358208955
NHANES,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8211169284467714,0.021116928446771377,0.8865619546247818,1.1279527559055118,0.8865619546247818,0.11343804537521815,0.8665254237288136,0.6089108910891089
NHANES,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8211169284467714,0.021116928446771377,0.8856893542757417,1.1290640394088671,0.8856893542757417,0.1143106457242583,0.8665254237288136,0.6089108910891089
NHANES,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,1146,0.868237347294939,-0.03176265270506107,0.9921465968586387,1.007915567282322,0.9921465968586387,0.007853403141361256,0.8845338983050848,0.7920792079207921
NHANES,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,1146,0.868237347294939,-0.03176265270506107,0.9956369982547993,1.004382120946538,0.9956369982547993,0.004363001745200698,0.8845338983050848,0.7920792079207921
NHANES,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,1146,0.900523560209424,-0.04947643979057592,1.0523560209424083,0.9502487562189055,0.9476439790575916,0.0,0.9152542372881356,0.8316831683168316
NHANES,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,1146,0.9048865619546248,-0.045113438045375154,1.056719022687609,0.9463253509496284,0.9432809773123909,0.0,0.9194915254237288,0.8366336633663366
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8211169284467714,0.021116928446771377,0.8865619546247818,1.1279527559055118,0.8865619546247818,0.11343804537521815,0.8665254237288136,0.6089108910891089
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8211169284467714,0.021116928446771377,0.8856893542757417,1.1290640394088671,0.8856893542757417,0.1143106457242583,0.8665254237288136,0.6089108910891089
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.9,split_conformal_source_calibration,1146,0.868237347294939,-0.03176265270506107,0.9921465968586387,1.007915567282322,0.9921465968586387,0.007853403141361256,0.8845338983050848,0.7920792079207921
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.9,adaptive_transport_conformal,1146,0.868237347294939,-0.03176265270506107,0.9956369982547993,1.004382120946538,0.9956369982547993,0.004363001745200698,0.8845338983050848,0.7920792079207921
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.95,split_conformal_source_calibration,1146,0.900523560209424,-0.04947643979057592,1.0523560209424083,0.9502487562189055,0.9476439790575916,0.0,0.9152542372881356,0.8316831683168316
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.95,adaptive_transport_conformal,1146,0.9048865619546248,-0.045113438045375154,1.056719022687609,0.9463253509496284,0.9432809773123909,0.0,0.9194915254237288,0.8366336633663366
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,1146,0.8036649214659686,0.003664921465968529,0.8446771378708552,1.1838842975206612,0.8446771378708552,0.15532286212914484,0.8739406779661016,0.4752475247524752
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,1146,0.8036649214659686,0.003664921465968529,0.8446771378708552,1.1838842975206612,0.8446771378708552,0.15532286212914484,0.8739406779661016,0.4752475247524752
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,1146,0.9040139616055847,0.004013961605584648,1.0,1.0,1.0,0.0,0.9830508474576272,0.5346534653465347
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,1146,0.9040139616055847,0.004013961605584648,1.0,1.0,1.0,0.0,0.9830508474576272,0.5346534653465347
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,1146,0.9057591623036649,-0.04424083769633502,1.0034904013961605,0.9965217391304348,0.9965095986038395,0.0,0.9830508474576272,0.5445544554455446
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,1146,0.9057591623036649,-0.04424083769633502,1.0034904013961605,0.9965217391304348,0.9965095986038395,0.0,0.9830508474576272,0.5445544554455446
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,384,0.5234375,-0.27656250000000004,0.6432291666666666,1.5546558704453441,0.6432291666666666,0.3567708333333333,0.776,0.05223880597014925
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,384,0.53125,-0.26875000000000004,0.65625,1.5238095238095237,0.65625,0.34375,0.784,0.05970149253731343
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,384,0.6822916666666666,-0.2177083333333334,0.9765625,1.024,0.9765625,0.0234375,0.92,0.23880597014925373
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.6875,-0.21250000000000002,0.9921875,1.0078740157480315,0.9921875,0.0078125,0.924,0.2462686567164179
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,384,0.7604166666666666,-0.18958333333333333,1.1484375,0.8707482993197279,0.8515625,0.0,0.944,0.417910447761194
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.7708333333333334,-0.17916666666666659,1.1692708333333333,0.8552338530066815,0.8307291666666666,0.0,0.952,0.43283582089552236
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.8,split_conformal_source_calibration,384,0.5234375,-0.27656250000000004,0.6432291666666666,1.5546558704453441,0.6432291666666666,0.3567708333333333,0.776,0.05223880597014925
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.8,adaptive_transport_conformal,384,0.53125,-0.26875000000000004,0.65625,1.5238095238095237,0.65625,0.34375,0.784,0.05970149253731343
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.9,split_conformal_source_calibration,384,0.6822916666666666,-0.2177083333333334,0.9765625,1.024,0.9765625,0.0234375,0.92,0.23880597014925373
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.9,adaptive_transport_conformal,384,0.6875,-0.21250000000000002,0.9921875,1.0078740157480315,0.9921875,0.0078125,0.924,0.2462686567164179
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.95,split_conformal_source_calibration,384,0.7604166666666666,-0.18958333333333333,1.1484375,0.8707482993197279,0.8515625,0.0,0.944,0.417910447761194
Pima,model_c_extended_transport,Random Forest,fixed_recalibration,uncalibrated,0.95,adaptive_transport_conformal,384,0.7708333333333334,-0.17916666666666659,1.1692708333333333,0.8552338530066815,0.8307291666666666,0.0,0.952,0.43283582089552236
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,384,0.3489583333333333,-0.45104166666666673,0.390625,2.56,0.390625,0.609375,0.504,0.05970149253731343
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,384,0.3489583333333333,-0.45104166666666673,0.390625,2.56,0.390625,0.609375,0.504,0.05970149253731343
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,384,0.6979166666666666,-0.2020833333333334,0.9557291666666666,1.0463215258855587,0.9557291666666666,0.044270833333333336,0.804,0.5
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,384,0.6979166666666666,-0.2020833333333334,0.9557291666666666,1.0463215258855587,0.9557291666666666,0.044270833333333336,0.804,0.5
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,384,0.9088541666666666,-0.041145833333333326,1.4270833333333333,0.7007299270072993,0.5729166666666666,0.0,0.936,0.8582089552238806
Pima,model_c_extended_transport,Random Forest,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,384,0.9088541666666666,-0.041145833333333326,1.4270833333333333,0.7007299270072993,0.5729166666666666,0.0,0.936,0.8582089552238806
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8795811518324608,0.07958115183246073,0.9424083769633508,1.0611111111111111,0.9424083769633508,0.05759162303664921,0.951271186440678,0.5445544554455446
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8787085514834206,0.0787085514834206,0.9397905759162304,1.064066852367688,0.9397905759162304,0.060209424083769635,0.951271186440678,0.5396039603960396
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,1146,0.8909249563699826,-0.009075043630017432,0.962478184991274,1.0389845874886672,0.962478184991274,0.037521815008726006,0.9608050847457628,0.5643564356435643
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,1146,0.8909249563699826,-0.009075043630017432,0.962478184991274,1.0389845874886672,0.962478184991274,0.037521815008726006,0.9608050847457628,0.5643564356435643
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,1146,0.8987783595113438,-0.051221640488656184,0.9808027923211169,1.019572953736655,0.9808027923211169,0.019197207678883072,0.9703389830508474,0.5643564356435643
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,1146,0.8996509598603839,-0.05034904013961605,0.981675392670157,1.0186666666666666,0.981675392670157,0.01832460732984293,0.9713983050847458,0.5643564356435643
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.8,split_conformal_source_calibration,1146,0.07155322862129145,-0.7284467713787086,0.07155322862129145,13.975609756097562,0.07155322862129145,0.9284467713787086,0.08686440677966102,0.0
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.8,adaptive_transport_conformal,1146,0.4013961605584642,-0.3986038394415358,0.40575916230366493,2.464516129032258,0.40575916230366493,0.5942408376963351,0.4872881355932203,0.0
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.9,split_conformal_source_calibration,1146,0.8411867364746946,-0.05881326352530547,0.8952879581151832,1.1169590643274854,0.8952879581151832,0.10471204188481675,0.9427966101694916,0.36633663366336633
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.9,adaptive_transport_conformal,1146,0.849912739965096,-0.050087260034904046,0.9048865619546248,1.1051108968177434,0.9048865619546248,0.09511343804537521,0.9449152542372882,0.40594059405940597
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.95,split_conformal_source_calibration,1146,0.8795811518324608,-0.07041884816753918,0.9406631762652705,1.0630797773654916,0.9406631762652705,0.059336823734729496,0.951271186440678,0.5445544554455446
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.95,adaptive_transport_conformal,1146,0.8821989528795812,-0.06780104712041879,0.9485165794066318,1.0542778288868444,0.9485165794066318,0.05148342059336824,0.951271186440678,0.5594059405940595
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,1146,0.5471204188481675,-0.2528795811518325,0.5541012216404887,1.8047244094488188,0.5541012216404887,0.44589877835951136,0.6641949152542372,0.0
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,1146,0.5471204188481675,-0.2528795811518325,0.5541012216404887,1.8047244094488188,0.5541012216404887,0.44589877835951136,0.6641949152542372,0.0
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,1146,0.6884816753926701,-0.2115183246073299,0.7164048865619547,1.3958587088915955,0.7164048865619547,0.2835951134380454,0.8273305084745762,0.039603960396039604
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,1146,0.7521815008726004,-0.14781849912739964,0.7905759162303665,1.2649006622516556,0.7905759162303665,0.2094240837696335,0.9046610169491526,0.039603960396039604
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,1146,0.8883071553228621,-0.06169284467713787,0.9589877835951134,1.042766151046406,0.9589877835951134,0.04101221640488656,0.9576271186440678,0.5643564356435643
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,1146,0.8883071553228621,-0.06169284467713787,0.9589877835951134,1.042766151046406,0.9589877835951134,0.04101221640488656,0.9576271186440678,0.5643564356435643
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,384,0.546875,-0.25312500000000004,0.7213541666666666,1.3862815884476536,0.7213541666666666,0.2786458333333333,0.84,0.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,384,0.546875,-0.25312500000000004,0.7213541666666666,1.3862815884476536,0.7213541666666666,0.2786458333333333,0.84,0.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.9,split_conformal_source_calibration,384,0.6067708333333334,-0.29322916666666665,0.875,1.1428571428571428,0.875,0.125,0.932,0.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.9,adaptive_transport_conformal,384,0.609375,-0.290625,0.8828125,1.1327433628318584,0.8828125,0.1171875,0.936,0.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.95,split_conformal_source_calibration,384,0.6223958333333334,-0.3276041666666666,0.9583333333333334,1.0434782608695652,0.9583333333333334,0.041666666666666664,0.956,0.0
Pima,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,0.95,adaptive_transport_conformal,384,0.6328125,-0.31718749999999996,0.96875,1.032258064516129,0.96875,0.03125,0.972,0.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.8,split_conformal_source_calibration,384,0.0,-0.8,0.0,,0.0,1.0,0.0,0.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.8,adaptive_transport_conformal,384,0.0,-0.8,0.0,,0.0,1.0,0.0,0.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.9,split_conformal_source_calibration,384,0.0,-0.9,0.0,,0.0,1.0,0.0,0.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.9,adaptive_transport_conformal,384,0.0,-0.9,0.0,,0.0,1.0,0.0,0.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.95,split_conformal_source_calibration,384,0.46875,-0.48124999999999996,0.5729166666666666,1.7454545454545456,0.5729166666666666,0.4270833333333333,0.72,0.0
Pima,model_c_extended_transport,XGBoost,fixed_recalibration,temperature,0.95,adaptive_transport_conformal,384,0.4947916666666667,-0.45520833333333327,0.6145833333333334,1.6271186440677965,0.6145833333333334,0.3854166666666667,0.76,0.0
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.8,split_conformal_source_calibration,384,0.06770833333333333,-0.7322916666666667,0.06770833333333333,14.76923076923077,0.06770833333333333,0.9322916666666666,0.104,0.0
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.8,adaptive_transport_conformal,384,0.06770833333333333,-0.7322916666666667,0.06770833333333333,14.76923076923077,0.06770833333333333,0.9322916666666666,0.104,0.0
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.9,split_conformal_source_calibration,384,0.18229166666666666,-0.7177083333333334,0.19270833333333334,5.189189189189189,0.19270833333333334,0.8072916666666666,0.28,0.0
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.9,adaptive_transport_conformal,384,0.18489583333333334,-0.7151041666666667,0.1953125,5.12,0.1953125,0.8046875,0.284,0.0
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.95,split_conformal_source_calibration,384,0.3697916666666667,-0.5802083333333332,0.4479166666666667,2.2325581395348837,0.4479166666666667,0.5520833333333334,0.552,0.029850746268656716
Pima,model_c_extended_transport,XGBoost,adaptive_calibration,isotonic,0.95,adaptive_transport_conformal,384,0.5182291666666666,-0.4317708333333333,0.6640625,1.5058823529411764,0.6640625,0.3359375,0.664,0.2462686567164179
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,0.8,split_conformal_source_calibration,1146,0.8272251308900523,0.027225130890052296,0.8743455497382199,1.1437125748502994,0.8743455497382199,0.1256544502617801,0.8813559322033898,0.5742574257425742
NHANES,model_c_extended_transport,LightGBM,naive_transfer,uncalibrated,0.8,adaptive_transport_conformal,1146,0.8263525305410122,0.026352530541012165,0.8734729493891797,1.144855144855145,0.8734729493891797,0.12652705061082026,0.8813559322033898,0.5693069306930693
