target_dataset,feature_set,model,scenario,calibration_method,conformal_method,subgroup,level,n,roc_auc,ece,coverage,prediction_set_size,sensitivity,specificity,false_positive_rate,false_negative_rate
Pima,model_a_screening,Random Forest,fixed_recalibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.7099402985074627,0.07267976154055622,0.5833333333333334,0.8463541666666666,0.3208955223880597,0.852,0.148,0.6791044776119403
Pima,model_a_screening,Random Forest,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.7099402985074627,0.07267976154055622,0.5833333333333334,0.8463541666666666,0.3208955223880597,0.852,0.148,0.6791044776119403
Pima,model_a_screening,Random Forest,fixed_recalibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7099402985074627,0.07267976154055622,0.5833333333333334,0.8463541666666666,0.3208955223880597,0.852,0.148,0.6791044776119403
Pima,model_a_screening,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.7506452067007648,0.05522586962209477,0.6474358974358975,0.9102564102564102,0.18811881188118812,0.957345971563981,0.04265402843601896,0.8118811881188119
Pima,model_a_screening,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.5282258064516129,0.144970116800077,0.30158730158730157,0.5396825396825397,0.7096774193548387,0.3125,0.6875,0.2903225806451613
Pima,model_a_screening,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.7099402985074627,0.07267976154055622,0.5833333333333334,0.8463541666666666,0.3208955223880597,0.852,0.148,0.6791044776119403
Pima,model_a_screening,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.7099402985074627,0.07267976154055622,0.5833333333333334,0.8463541666666666,0.3208955223880597,0.852,0.148,0.6791044776119403
Pima,model_a_screening,Random Forest,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7099402985074627,0.07267976154055622,0.5833333333333334,0.8463541666666666,0.3208955223880597,0.852,0.148,0.6791044776119403
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.776215391323305,0.031941918766661324,0.9742990654205608,1.0,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,416,0.6526746045850365,0.058470653374500275,0.7668269230769231,0.9519230769230769,0.09411764705882353,0.9848942598187311,0.015105740181268883,0.9058823529411765
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,65+,302,0.6215825953022719,0.09425613276709782,0.6125827814569537,0.9105960264900662,0.09433962264150944,0.9489795918367347,0.05102040816326531,0.9056603773584906
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Female,590,0.7494381339974489,0.04063742479262084,0.8101694915254237,0.9627118644067797,0.0891089108910891,0.9877300613496932,0.012269938650306749,0.9108910891089109
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Male,556,0.7937656403002937,0.02445623181758636,0.7967625899280576,0.9550359712230215,0.0891089108910891,0.9802197802197802,0.01978021978021978,0.9108910891089109
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Mexican American,161,0.7566115702479339,0.1015224852736588,0.7329192546583851,0.9440993788819876,0.0,0.9917355371900827,0.008264462809917356,1.0
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.8025067750677506,0.08420421416731869,0.8367346938775511,1.0,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.7275670675300647,0.06325074588197194,0.8042704626334519,0.9537366548042705,0.10869565217391304,0.9787234042553191,0.02127659574468085,0.8913043478260869
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic White,402,0.7929468157954804,0.035326446654722184,0.8134328358208955,0.9502487562189055,0.15384615384615385,0.973293768545994,0.026706231454005934,0.8461538461538461
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other Hispanic,94,0.7839662447257384,0.06889833970877161,0.8085106382978723,0.9468085106382979,0.06666666666666667,1.0,0.0,0.9333333333333333
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8741496598639457,0.08284440991606135,0.8360655737704918,1.0,0.16666666666666666,1.0,0.0,0.8333333333333334
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,High,309,0.7454826254826254,0.038044980609590565,0.7993527508090615,0.941747572815534,0.06,0.9884169884169884,0.011583011583011582,0.94
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Low,259,0.7871955233706386,0.017921121742461295,0.8262548262548263,0.9691119691119691,0.07142857142857142,0.9907834101382489,0.009216589861751152,0.9285714285714286
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.795617816091954,0.02530668512482858,0.7967289719626168,0.9579439252336449,0.1125,0.9741379310344828,0.02586206896551724,0.8875
NHANES,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.6945833333333333,0.0702797997603193,0.7933333333333333,0.98,0.1,0.9916666666666667,0.008333333333333333,0.9
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,age_group,20-44,428,0.776215391323305,0.04692194531544102,0.9742990654205608,1.0,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,age_group,45-64,416,0.6526746045850365,0.03588803790539411,0.7836538461538461,0.9711538461538461,0.011764705882352941,1.0,0.0,0.9882352941176471
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,age_group,65+,302,0.6215825953022719,0.07536546858269796,0.6225165562913907,0.9437086092715232,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,sex,Female,590,0.7494381339974489,0.02809604525161705,0.8203389830508474,0.9796610169491525,0.009900990099009901,1.0,0.0,0.9900990099009901
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,sex,Male,556,0.7937656403002937,0.025609009812882638,0.8039568345323741,0.9694244604316546,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,race,Mexican American,161,0.7566115702479339,0.07975062750773428,0.7453416149068323,0.9937888198757764,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.8025067750677506,0.06291976071541383,0.8367346938775511,1.0,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.7275670675300647,0.07491252021045615,0.8185053380782918,0.9679715302491103,0.021739130434782608,1.0,0.0,0.9782608695652174
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,race,Non-Hispanic White,402,0.7929468157954804,0.03710245740029754,0.8208955223880597,0.9601990049751243,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,race,Other Hispanic,94,0.7839662447257384,0.03030804262353879,0.8404255319148937,0.9893617021276596,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8741496598639457,0.08501680720915919,0.8032786885245902,0.9672131147540983,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,socioeconomic_status,High,309,0.7454826254826254,0.023209463852290634,0.8317152103559871,0.9870550161812298,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,socioeconomic_status,Low,259,0.7871955233706386,0.024572780011593763,0.8301158301158301,0.9806949806949807,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.795617816091954,0.025183246303040085,0.794392523364486,0.9626168224299065,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.6945833333333333,0.04457366890876578,0.7933333333333333,0.9733333333333334,0.03333333333333333,1.0,0.0,0.9666666666666667
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.7670590800087203,0.044182244565330445,0.9742990654205608,1.0,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.6558912386706948,0.022863705576961022,0.7836538461538461,0.96875,0.09411764705882353,0.9848942598187311,0.015105740181268883,0.9058823529411765
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.6145311898344243,0.07506974694994777,0.6192052980132451,0.9370860927152318,0.09433962264150944,0.9540816326530612,0.04591836734693878,0.9056603773584906
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.745996071999838,0.02984838910875164,0.8203389830508474,0.976271186440678,0.0891089108910891,0.9897750511247444,0.010224948875255624,0.9108910891089109
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.7915351974757915,0.02544506085910276,0.802158273381295,0.9676258992805755,0.0891089108910891,0.9802197802197802,0.01978021978021978,0.9108910891089109
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.75650826446281,0.08474735665153155,0.7453416149068323,0.9937888198757764,0.0,0.9917355371900827,0.008264462809917356,1.0
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.7960704607046071,0.052202118318488616,0.8367346938775511,1.0,0.0,1.0,0.0,1.0
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.718963922294172,0.06354690710582782,0.8185053380782918,0.9644128113879004,0.10869565217391304,0.9787234042553191,0.02127659574468085,0.8913043478260869
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.7919653047249486,0.02745548957880705,0.818407960199005,0.9552238805970149,0.15384615384615385,0.9762611275964391,0.02373887240356083,0.8461538461538461
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other Hispanic,94,0.7945147679324894,0.04410083845883801,0.8404255319148937,0.9893617021276596,0.06666666666666667,1.0,0.0,0.9333333333333333
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8758503401360545,0.08558488556994126,0.8032786885245902,0.9672131147540983,0.16666666666666666,1.0,0.0,0.8333333333333334
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,High,309,0.7426640926640926,0.029897526127229502,0.8317152103559871,0.9838187702265372,0.06,0.9922779922779923,0.007722007722007722,0.94
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Low,259,0.7874149659863945,0.029222145154448893,0.8301158301158301,0.9806949806949807,0.07142857142857142,0.9907834101382489,0.009216589861751152,0.9285714285714286
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.7912176724137931,0.025025767834539542,0.7920560747663551,0.9579439252336449,0.1125,0.9741379310344828,0.02586206896551724,0.8875
NHANES,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.6998611111111112,0.057480929640957974,0.7933333333333333,0.9733333333333334,0.1,0.9916666666666667,0.008333333333333333,0.9
Pima,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.7310309229975129,0.27197094545371303,0.6762820512820513,1.0,0.0,1.0,0.0,1.0
Pima,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.5246975806451613,0.3031478293890517,0.49206349206349204,0.9523809523809523,0.03225806451612903,1.0,0.0,0.967741935483871
Pima,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.696402985074627,0.2680790628279889,0.6432291666666666,0.984375,0.007462686567164179,0.996,0.004,0.9925373134328358
Pima,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.696402985074627,0.2680790628279889,0.6432291666666666,0.984375,0.007462686567164179,0.996,0.004,0.9925373134328358
Pima,model_a_screening,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.696402985074627,0.2680790628279889,0.6432291666666666,0.984375,0.007462686567164179,0.996,0.004,0.9925373134328358
Pima,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,age_group,20-44,312,0.7310309229975129,0.07631205637169144,0.6057692307692307,0.8621794871794872,0.2079207920792079,0.909952606635071,0.09004739336492891,0.7920792079207921
Pima,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,age_group,45-64,63,0.5246975806451613,0.08562228242948919,0.2698412698412698,0.5873015873015873,0.6129032258064516,0.4375,0.5625,0.3870967741935484
Pima,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,sex,Unknown,384,0.696402985074627,0.07527465232959313,0.5416666666666666,0.8151041666666666,0.31343283582089554,0.828,0.172,0.6865671641791045
Pima,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,race,Pima/Native American,384,0.696402985074627,0.07527465232959313,0.5416666666666666,0.8151041666666666,0.31343283582089554,0.828,0.172,0.6865671641791045
Pima,model_a_screening,XGBoost,fixed_recalibration,beta,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.696402985074627,0.07527465232959313,0.5416666666666666,0.8151041666666666,0.31343283582089554,0.828,0.172,0.6865671641791045
Pima,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.7260100417624701,0.05004415105166501,0.6185897435897436,0.8878205128205128,0.2079207920792079,0.909952606635071,0.09004739336492891,0.7920792079207921
Pima,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.5136088709677419,0.11078300347000682,0.3492063492063492,0.6666666666666666,0.5806451612903226,0.4375,0.5625,0.41935483870967744
Pima,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.6934179104477612,0.06475410097583811,0.5677083333333334,0.8515625,0.30597014925373134,0.828,0.172,0.6940298507462687
Pima,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.6934179104477612,0.06475410097583811,0.5677083333333334,0.8515625,0.30597014925373134,0.828,0.172,0.6940298507462687
Pima,model_a_screening,XGBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.6934179104477612,0.06475410097583811,0.5677083333333334,0.8515625,0.30597014925373134,0.828,0.172,0.6940298507462687
