target_dataset,feature_set,model,scenario,calibration_method,conformal_method,marginal_coverage,coverage_bootstrap_mean,coverage_ci_low,coverage_ci_high,average_prediction_set_size,referral_rate,clinical_cost
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,importance_weighted_source_conformal,0.8595113438045375,0.8586387434554973,0.8389834205933682,0.8787085514834206,0.924956369982548,0.07504363001745201,0.5
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,target_only_conformal,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,adaptive_transport_conformal,0.8595113438045375,0.8586387434554973,0.8389834205933682,0.8787085514834206,0.924956369982548,0.07504363001745201,0.5
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,weighted_target_dominant_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,shift_aware_source_trust_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,class_conditional_weighted_atcp,0.9380453752181501,0.9378475858057009,0.9240401396160558,0.9511343804537522,1.3403141361256545,0.3403141361256545,0.7635253054101222
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,risk_asymmetric_shift_atcp,0.9109947643979057,0.911390343222804,0.8952879581151832,0.9271596858638743,1.301047120418848,0.3010471204188482,0.7120418848167539
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,dp_shift_atcp,0.8900523560209425,0.8906922629435718,0.8730148342059336,0.9097076788830715,1.268760907504363,0.268760907504363,0.6684118673647469
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,safety_gated_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,safety_gated_shift_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,multi_objective_safety_gated_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,multi_objective_dp_shift_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,source_split_conformal,0.8595113438045375,0.8586387434554973,0.8389834205933682,0.8787085514834206,0.924956369982548,0.07504363001745201,0.5
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,importance_weighted_source_conformal,0.8595113438045375,0.8586387434554973,0.8389834205933682,0.8787085514834206,0.924956369982548,0.07504363001745201,0.5
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,target_only_conformal,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,adaptive_transport_conformal,0.8595113438045375,0.8586387434554973,0.8389834205933682,0.8787085514834206,0.924956369982548,0.07504363001745201,0.5
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,weighted_target_dominant_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,shift_aware_source_trust_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,class_conditional_weighted_atcp,0.9380453752181501,0.9378475858057009,0.9240401396160558,0.9511343804537522,1.3403141361256545,0.3403141361256545,0.7635253054101222
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,risk_asymmetric_shift_atcp,0.9109947643979057,0.911390343222804,0.8952879581151832,0.9271596858638743,1.301047120418848,0.3010471204188482,0.7120418848167539
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,dp_shift_atcp,0.8900523560209425,0.8906922629435718,0.8730148342059336,0.9097076788830715,1.268760907504363,0.268760907504363,0.6684118673647469
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,safety_gated_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,safety_gated_shift_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,multi_objective_safety_gated_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
NHANES,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,isotonic,multi_objective_dp_shift_atcp,0.900523560209424,0.9001221640488658,0.8808682373472949,0.9162303664921466,0.993891797556719,0.006108202443280977,0.4328097731239092
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,source_split_conformal,0.6822916666666666,0.6795225694444443,0.6328125,0.7279296874999999,0.9765625,0.0234375,1.3645833333333333
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,importance_weighted_source_conformal,0.6875,0.6847569444444443,0.640625,0.7317708333333334,0.9895833333333334,0.010416666666666666,1.3541666666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,target_only_conformal,0.9322916666666666,0.9324652777777779,0.9036458333333334,0.9570963541666666,1.4869791666666667,0.4869791666666667,1.3125
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,adaptive_transport_conformal,0.6875,0.6847569444444443,0.640625,0.7317708333333334,0.9921875,0.0078125,1.3489583333333333
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,weighted_target_dominant_atcp,0.9322916666666666,0.9324652777777779,0.9036458333333334,0.9570963541666666,1.484375,0.484375,1.3072916666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,shift_aware_source_trust_atcp,0.9322916666666666,0.9324652777777779,0.9036458333333334,0.9570963541666666,1.484375,0.484375,1.3072916666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,class_conditional_weighted_atcp,0.9166666666666666,0.914748263888889,0.8878906249999999,0.9401041666666666,1.53125,0.53125,1.2291666666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,risk_asymmetric_shift_atcp,0.90625,0.90453125,0.8762369791666667,0.9310546874999999,1.5364583333333333,0.5364583333333334,1.2291666666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,dp_shift_atcp,0.8776041666666666,0.8761631944444446,0.8463541666666666,0.9088541666666666,1.4479166666666667,0.4479166666666667,1.1015625
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,safety_gated_atcp,0.9322916666666666,0.9324652777777779,0.9036458333333334,0.9570963541666666,1.484375,0.484375,1.3072916666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,safety_gated_shift_atcp,0.9322916666666666,0.9324652777777779,0.9036458333333334,0.9570963541666666,1.484375,0.484375,1.3072916666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,multi_objective_safety_gated_atcp,0.9322916666666666,0.9324652777777779,0.9036458333333334,0.9570963541666666,1.484375,0.484375,1.3072916666666667
Pima,model_c_extended_transport,Random Forest,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.9322916666666666,0.9324652777777779,0.9036458333333334,0.9570963541666666,1.4869791666666667,0.4869791666666667,1.3125
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,source_split_conformal,0.9427083333333334,0.9412586805555556,0.9166666666666666,0.9635416666666666,1.796875,0.796875,1.6510416666666667
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,importance_weighted_source_conformal,0.9453125,0.9438975694444444,0.9192708333333334,0.9649088541666666,1.8072916666666667,0.8072916666666666,1.6692708333333333
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,target_only_conformal,0.9010416666666666,0.9002256944444446,0.8723958333333334,0.9270833333333334,1.5755208333333333,0.5755208333333334,1.2604166666666667
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,adaptive_transport_conformal,0.9427083333333334,0.9412586805555556,0.9166666666666666,0.9635416666666666,1.7942708333333333,0.7942708333333334,1.6458333333333333
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,weighted_target_dominant_atcp,0.9010416666666666,0.9002256944444446,0.8723958333333334,0.9270833333333334,1.5729166666666667,0.5729166666666666,1.2552083333333333
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,shift_aware_source_trust_atcp,0.9010416666666666,0.9002256944444446,0.8723958333333334,0.9270833333333334,1.5729166666666667,0.5729166666666666,1.2552083333333333
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,class_conditional_weighted_atcp,0.9166666666666666,0.914748263888889,0.8878906249999999,0.9401041666666666,1.53125,0.53125,1.2291666666666667
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,risk_asymmetric_shift_atcp,0.90625,0.90453125,0.8762369791666667,0.9310546874999999,1.5364583333333333,0.5364583333333334,1.2291666666666667
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,dp_shift_atcp,0.8776041666666666,0.8761631944444446,0.8463541666666666,0.9088541666666666,1.4479166666666667,0.4479166666666667,1.1015625
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,safety_gated_atcp,0.9010416666666666,0.9002256944444446,0.8723958333333334,0.9270833333333334,1.5729166666666667,0.5729166666666666,1.2552083333333333
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,safety_gated_shift_atcp,0.9010416666666666,0.9002256944444446,0.8723958333333334,0.9270833333333334,1.5729166666666667,0.5729166666666666,1.2552083333333333
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,multi_objective_safety_gated_atcp,0.9010416666666666,0.9002256944444446,0.8723958333333334,0.9270833333333334,1.5729166666666667,0.5729166666666666,1.2552083333333333
Pima,model_c_extended_transport,Random Forest,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.9010416666666666,0.9002256944444446,0.8723958333333334,0.9270833333333334,1.5755208333333333,0.5755208333333334,1.2604166666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,source_split_conformal,0.8072916666666666,0.8060677083333333,0.765625,0.8503255208333332,1.2135416666666667,0.21354166666666666,1.2239583333333333
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,importance_weighted_source_conformal,0.8072916666666666,0.8060677083333333,0.765625,0.8503255208333332,1.2135416666666667,0.21354166666666666,1.2239583333333333
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,target_only_conformal,0.9348958333333334,0.9341145833333333,0.9088541666666666,0.9609375,1.5442708333333333,0.5442708333333334,1.2682291666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,adaptive_transport_conformal,0.8072916666666666,0.8060677083333333,0.765625,0.8503255208333332,1.2135416666666667,0.21354166666666666,1.2239583333333333
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,weighted_target_dominant_atcp,0.9114583333333334,0.9107899305555558,0.8828125,0.9375,1.4401041666666667,0.4401041666666667,1.1666666666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,shift_aware_source_trust_atcp,0.9114583333333334,0.9107899305555558,0.8828125,0.9375,1.4401041666666667,0.4401041666666667,1.1666666666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,class_conditional_weighted_atcp,0.9505208333333334,0.9494010416666666,0.9283203125,0.96875,1.6796875,0.6796875,1.4401041666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,risk_asymmetric_shift_atcp,0.9505208333333334,0.9494010416666666,0.9283203125,0.96875,1.6796875,0.6796875,1.4401041666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,dp_shift_atcp,0.9505208333333334,0.9494010416666666,0.9283203125,0.96875,1.6796875,0.6796875,1.4401041666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,safety_gated_atcp,0.9114583333333334,0.9107899305555558,0.8828125,0.9375,1.4401041666666667,0.4401041666666667,1.1666666666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,safety_gated_shift_atcp,0.9114583333333334,0.9107899305555558,0.8828125,0.9375,1.4401041666666667,0.4401041666666667,1.1666666666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,multi_objective_safety_gated_atcp,0.9114583333333334,0.9107899305555558,0.8828125,0.9375,1.4401041666666667,0.4401041666666667,1.1666666666666667
Pima,model_c_extended_transport,Random Forest,fixed_recalibration_source_selected,isotonic,multi_objective_dp_shift_atcp,0.9505208333333334,0.9494010416666666,0.9283203125,0.96875,1.6796875,0.6796875,1.4401041666666667
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,source_split_conformal,0.8333333333333334,0.8322482638888888,0.7929036458333333,0.8711588541666666,1.2265625,0.2265625,1.0677083333333333
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,importance_weighted_source_conformal,0.8359375,0.834782986111111,0.7955078125,0.875,1.2317708333333333,0.23177083333333334,1.0651041666666667
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,target_only_conformal,0.9244791666666666,0.9247916666666667,0.8970703125,0.9505208333333334,1.4765625,0.4765625,1.2265625
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,adaptive_transport_conformal,0.8333333333333334,0.8322482638888888,0.7929036458333333,0.8711588541666666,1.2265625,0.2265625,1.0677083333333333
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,weighted_target_dominant_atcp,0.9244791666666666,0.9247916666666667,0.8970703125,0.9505208333333334,1.4765625,0.4765625,1.2265625
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,shift_aware_source_trust_atcp,0.9244791666666666,0.9247916666666667,0.8970703125,0.9505208333333334,1.4765625,0.4765625,1.2265625
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,class_conditional_weighted_atcp,0.9166666666666666,0.914748263888889,0.8878906249999999,0.9401041666666666,1.53125,0.53125,1.2291666666666667
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,risk_asymmetric_shift_atcp,0.90625,0.90453125,0.8762369791666667,0.9310546874999999,1.5364583333333333,0.5364583333333334,1.2291666666666667
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,dp_shift_atcp,0.8776041666666666,0.8761631944444446,0.8463541666666666,0.9088541666666666,1.4479166666666667,0.4479166666666667,1.1015625
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,safety_gated_atcp,0.9244791666666666,0.9247916666666667,0.8970703125,0.9505208333333334,1.4765625,0.4765625,1.2265625
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,safety_gated_shift_atcp,0.9244791666666666,0.9247916666666667,0.8970703125,0.9505208333333334,1.4765625,0.4765625,1.2265625
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,multi_objective_safety_gated_atcp,0.9244791666666666,0.9247916666666667,0.8970703125,0.9505208333333334,1.4765625,0.4765625,1.2265625
Pima,model_c_extended_transport,Random Forest,adaptive_calibration_target_selected,platt,multi_objective_dp_shift_atcp,0.9244791666666666,0.9247916666666667,0.8970703125,0.9505208333333334,1.4765625,0.4765625,1.2265625
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,source_split_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9397905759162304,0.060209424083769635,0.45898778359511344
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,importance_weighted_source_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9424083769633508,0.05759162303664921,0.4642233856893543
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,target_only_conformal,0.8865619546247818,0.8864077952297849,0.8660340314136126,0.9044720767888307,0.9633507853403142,0.03664921465968586,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9397905759162304,0.060209424083769635,0.45898778359511344
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,weighted_target_dominant_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,shift_aware_source_trust_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,class_conditional_weighted_atcp,0.8944153577661431,0.8949825479930192,0.8760907504363001,0.912739965095986,1.1099476439790577,0.1099476439790576,0.38481675392670156
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,risk_asymmetric_shift_atcp,0.8909249563699826,0.8914019778941245,0.8726003490401396,0.9097076788830715,1.1195462478184992,0.11954624781849912,0.393542757417103
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,dp_shift_atcp,0.8743455497382199,0.8745287958115184,0.8542757417102966,0.893542757417103,1.0828970331588132,0.08289703315881326,0.3507853403141361
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,safety_gated_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,safety_gated_shift_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,multi_objective_safety_gated_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,naive_transfer,uncalibrated,multi_objective_dp_shift_atcp,0.8865619546247818,0.8864077952297849,0.8660340314136126,0.9044720767888307,0.9633507853403142,0.03664921465968586,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,source_split_conformal,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,importance_weighted_source_conformal,0.8900523560209425,0.8898138452588714,0.8699825479930192,0.9079624781849912,0.9616055846422339,0.038394415357766144,0.41012216404886565
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,target_only_conformal,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,adaptive_transport_conformal,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,weighted_target_dominant_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,shift_aware_source_trust_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,class_conditional_weighted_atcp,0.9397905759162304,0.9400668993600931,0.9258289703315882,0.9537521815008726,1.1352530541012216,0.13525305410122165,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,risk_asymmetric_shift_atcp,0.8909249563699826,0.8914019778941245,0.8726003490401396,0.9097076788830715,1.1195462478184992,0.11954624781849912,0.393542757417103
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,dp_shift_atcp,0.8743455497382199,0.8745287958115184,0.8542757417102966,0.893542757417103,1.0828970331588132,0.08289703315881326,0.3507853403141361
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,safety_gated_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,safety_gated_shift_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,multi_objective_safety_gated_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,label_shift_adjusted,label_shift,multi_objective_dp_shift_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,source_split_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9397905759162304,0.060209424083769635,0.45898778359511344
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,importance_weighted_source_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9424083769633508,0.05759162303664921,0.4642233856893543
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,target_only_conformal,0.8865619546247818,0.8864077952297849,0.8660340314136126,0.9044720767888307,0.9633507853403142,0.03664921465968586,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,adaptive_transport_conformal,0.8743455497382199,0.874456079115765,0.8538176265270505,0.894000872600349,0.9397905759162304,0.060209424083769635,0.45898778359511344
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,weighted_target_dominant_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,shift_aware_source_trust_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,class_conditional_weighted_atcp,0.8944153577661431,0.8949825479930192,0.8760907504363001,0.912739965095986,1.1099476439790577,0.1099476439790576,0.38481675392670156
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,risk_asymmetric_shift_atcp,0.8909249563699826,0.8914019778941245,0.8726003490401396,0.9097076788830715,1.1195462478184992,0.11954624781849912,0.393542757417103
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,dp_shift_atcp,0.8743455497382199,0.8745287958115184,0.8542757417102966,0.893542757417103,1.0828970331588132,0.08289703315881326,0.3507853403141361
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,safety_gated_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,safety_gated_shift_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_safety_gated_atcp,0.8848167539267016,0.8847207678883073,0.8638743455497382,0.9022687609075044,0.9572425828970331,0.04275741710296684,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,fixed_recalibration_source_selected,uncalibrated,multi_objective_dp_shift_atcp,0.8865619546247818,0.8864077952297849,0.8660340314136126,0.9044720767888307,0.9633507853403142,0.03664921465968586,0.44153577661431065
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,source_split_conformal,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,importance_weighted_source_conformal,0.8900523560209425,0.8898138452588714,0.8699825479930192,0.9079624781849912,0.9616055846422339,0.038394415357766144,0.41012216404886565
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,target_only_conformal,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,adaptive_transport_conformal,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,weighted_target_dominant_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,shift_aware_source_trust_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,class_conditional_weighted_atcp,0.9083769633507853,0.9087550901687028,0.8904668411867365,0.9262870855148342,1.1413612565445026,0.14136125654450263,0.41972076788830714
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,risk_asymmetric_shift_atcp,0.9083769633507853,0.9087550901687028,0.8904668411867365,0.9262870855148342,1.1413612565445026,0.14136125654450263,0.41972076788830714
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,dp_shift_atcp,0.87521815008726,0.8752966841186738,0.856020942408377,0.8952879581151832,1.100349040139616,0.10034904013961606,0.37085514834205935
NHANES,model_c_extended_transport,XGBoost,adaptive_calibration_target_selected,isotonic,safety_gated_atcp,0.8891797556719022,0.8891244909831296,0.8691099476439791,0.9070898778359511,0.9581151832460733,0.041884816753926704,0.4075043630017452
